Start Year,Month,Day,Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year Uncertainty,Start Day Modifier,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
1993,6,16,344100,Masaya,11032,Confirmed Eruption,Santiago,1.0,,,,,,Historical Observations,,1994.0,,11.0,>,16.0,15.0,11.985,-86.165
1993,7,30,312070,Veniaminof,20170,Confirmed Eruption,Western cone and Half Cone,2.0,,,,,,Historical Observations,,1994.0,,9.0,?,28.0,,56.17,-159.38
1993,5,6,268060,Gamalama,16672,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1993.0,,5.0,,21.0,,0.8,127.33
1993,1,12,252120,Ulawun,15060,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1993.0,,1.0,?,31.0,,-5.05,151.33
1993,1,14,351080,Galeras,11374,Confirmed Eruption,"Summit crater, west, SW, & south rims",2.0,,,,,,Historical Observations,,1993.0,,6.0,,7.0,,1.22,-77.37
1993,1,15,284170,Pagan,18520,Confirmed Eruption,North Pagan,2.0,,,,,5.0,Historical Observations,,1993.0,,11.0,>,16.0,15.0,18.13,145.8
1993,1,23,263200,Dieng Volcanic Complex,15789,Confirmed Eruption,Near Pandawa Lima temples,1.0,,,,,,Historical Observations,,1993.0,,1.0,?,23.0,,-7.2,109.87899999999999
1993,1,29,341021,Socorro,10377,Confirmed Eruption,Submarine vent 3 km W of Punta Tosca,0.0,,,,,,Historical Observations,,1994.0,,2.0,,24.0,4.0,18.78,-110.95
1993,1,30,355100,Lascar,11868,Confirmed Eruption,Western crater of east summit cone,4.0,,,,,,Historical Observations,,1993.0,,8.0,,16.0,15.0,-23.37,-67.73
1993,2,2,273030,Mayon,16807,Confirmed Eruption,,2.0,?,,,,,Historical Observations,,1993.0,,4.0,,4.0,,13.257,123.685
1993,2,3,211060,Etna,13826,Confirmed Eruption,NE Crater,1.0,,,,,,Historical Observations,,1993.0,,2.0,,3.0,,37.748000000000005,14.999
1993,5,28,311180,Seguam,19782,Confirmed Eruption,Near Pyre Peak,2.0,,,,,,Historical Observations,,1993.0,,8.0,>,31.0,,52.315,-172.51
1993,3,9,352020,Guagua Pichincha,11494,Confirmed Eruption,1981 crater,1.0,,,,,,Historical Observations,,1993.0,,3.0,,12.0,,-0.171,-78.598
1993,3,28,355160,Aracar,11884,Uncertain Eruption,,2.0,?,,,,,,,,,,,,,-24.29,-67.783
1993,4,1,263340,Raung,16151,Confirmed Eruption,,1.0,,,,,90.0,Historical Observations,,,,,,,,-8.119,114.056
1993,1,2,234010,Heard,14408,Confirmed Eruption,Mawson Peak,2.0,?,,,,15.0,Historical Observations,,,,,,,,-53.106,73.513
1993,4,25,232050,Taftan,14165,Uncertain Eruption,,,,,,,,,,,,,,,,28.6,61.13
1993,4,29,243060,Tofua,14751,Uncertain Eruption,Northern part of caldera,0.0,,,,,,,,,,,,,,-19.75,-175.07
1993,5,6,352080,Tungurahua,11642,Uncertain Eruption,,1.0,?,,,,,,,1993.0,,5.0,,6.0,,-1.4669999999999999,-78.442
1993,2,16,273083,Pinatubo,16869,Confirmed Eruption,Caldera floor,1.0,,,,,15.0,Historical Observations,,1993.0,,7.0,?,16.0,15.0,15.13,120.35
1994,7,28,284130,Fukutoku-Oka-no-Ba,18459,Uncertain Eruption,,0.0,,,,,,,,1994.0,,7.0,,28.0,,24.285,141.481
1994,7,31,344040,Telica,10933,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1994.0,,8.0,,12.0,,12.606,-86.84
1994,8,7,264010,Batur,16204,Confirmed Eruption,Batur III,1.0,,,,,,Historical Observations,,1994.0,,8.0,>,14.0,,-8.242,115.375
1994,8,22,284120,Ioto,18419,Confirmed Eruption,NE side,1.0,,,,,,Historical Observations,,1994.0,,8.0,,22.0,,24.750999999999998,141.289
1994,9,8,300260,Klyuchevskoy,19472,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1995.0,,1.0,>,14.0,,56.056000000000004,160.642
1994,9,18,222120,"Lengai, Ol Doinyo",14024,Confirmed Eruption,North Crater,1.0,,,,,,Historical Observations,,2006.0,,7.0,?,16.0,15.0,-2.764,35.914
1994,9,19,252140,Rabaul,15096,Confirmed Eruption,Tavurvur and Vulcan,4.0,?,,,,,Historical Observations,,1995.0,,4.0,,16.0,,-4.271,152.203
1994,9,26,357120,Villarrica,12172,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1994.0,,12.0,,30.0,,-39.42,-71.93
1994,11,27,273010,Bulusan,16769,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,1.0,>,28.0,,12.769,124.056
1994,10,20,311240,Cleveland,19814,Confirmed Eruption,,1.0,?,,,,,Historical Observations,,1994.0,,10.0,,20.0,,52.825,-169.94400000000002
1994,11,13,355100,Lascar,11871,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,7.0,,20.0,,-23.37,-67.73
1994,12,8,345060,Irazu,11232,Confirmed Eruption,Upper NW flank,2.0,,,,,,Historical Observations,,1994.0,,12.0,,8.0,,9.979,-83.852
1994,12,16,357090,Copahue,12009,Confirmed Eruption,Agrio Crater,2.0,,,,,15.0,Historical Observations,,,,,,,,-37.856,-71.183
1994,12,16,257040,Ambrym,15290,Confirmed Eruption,Benbow and Marum,1.0,?,,,<,15.0,Historical Observations,,,,,,,,-16.25,168.12
1994,12,20,260010,Barren Island,15384,Confirmed Eruption,"Central cone summit, SW & S flanks",2.0,,,,<,,Historical Observations,,1995.0,,6.0,,5.0,8.0,12.277999999999999,93.85799999999999
1994,7,27,284080,Sumisujima,18347,Uncertain Eruption,,0.0,,,,,,,,1994.0,,7.0,,27.0,,31.44,140.05100000000002
1994,10,16,261230,Dempo,15573,Confirmed Eruption,,1.0,,,,,15.0,Historical Observations,,1994.0,,10.0,,16.0,15.0,-4.016,103.12100000000001
1994,12,21,341090,Popocatepetl,10550,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,10.0,,5.0,,19.023,-98.62200000000001
1994,7,21,341040,Colima,10474,Confirmed Eruption,West of 1987 explosion crater,1.0,,,,,,Historical Observations,,1994.0,,7.0,,21.0,,19.514,-103.62
1994,7,14,263340,Raung,16152,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1994.0,,7.0,,14.0,,-8.119,114.056
1994,7,20,355100,Lascar,11870,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1994.0,,7.0,,26.0,,-23.37,-67.73
1994,1,5,311110,Kanaga,19721,Confirmed Eruption,,2.0,,,,,4.0,Historical Observations,,1994.0,,11.0,,26.0,4.0,51.923,-177.168
1994,1,15,357030,Tinguiririca,11924,Uncertain Eruption,,2.0,,,,,,,,1994.0,,1.0,,15.0,,-34.814,-70.352
1994,1,16,268060,Gamalama,16673,Confirmed Eruption,,2.0,,,,,15.0,Historical Observations,,1994.0,,10.0,>,15.0,,0.8,127.33
1994,1,17,284080,Sumisujima,18346,Uncertain Eruption,,0.0,,,,,,,,1994.0,,1.0,,17.0,,31.44,140.05100000000002
1994,2,3,263350,Ijen,16174,Confirmed Eruption,Kawah Ijen,1.0,,,,,,Historical Observations,,1994.0,,2.0,,3.0,,-8.058,114.242
1994,3,16,345040,Poas,11187,Confirmed Eruption,,2.0,,,,?,15.0,Historical Observations,,1994.0,,10.0,?,16.0,15.0,10.2,-84.23299999999999
1994,3,19,262000,Krakatau,15618,Confirmed Eruption,Anak Krakatau,2.0,,,,,,Historical Observations,,1995.0,,6.0,>,16.0,15.0,-6.102,105.42299999999999
1994,4,19,252120,Ulawun,15061,Confirmed Eruption,,1.0,,,,?,,Historical Observations,,1994.0,,6.0,,16.0,15.0,-5.05,151.33
1994,2,12,241100,Ruapehu,14663,Uncertain Eruption,,1.0,,,,,,,,1994.0,,4.0,,1.0,,-39.28,175.57
1994,5,2,282110,Asosan,17347,Confirmed Eruption,Naka-dake,2.0,,,,,,Historical Observations,,1995.0,,11.0,,16.0,15.0,32.884,131.10399999999998
1994,4,23,351020,"Ruiz, Nevado del",11291,Uncertain Eruption,,,,,,,,,,1994.0,,4.0,,23.0,,4.8919999999999995,-75.324
1994,7,4,223020,Nyamuragira,14077,Confirmed Eruption,West flank (Kimera) and summit,2.0,?,,,,,Historical Observations,,1994.0,,8.0,>,25.0,,-1.4080000000000001,29.2
1994,6,23,223030,Nyiragongo,14105,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1996.0,,3.0,?,16.0,15.0,-1.52,29.25
1994,6,17,211060,Etna,13831,Confirmed Eruption,"Central Crater, NE Crater, SE Crater",3.0,,,,,,Historical Observations,,2001.0,,7.0,,17.0,,37.748000000000005,14.999
1994,7,7,300250,Bezymianny,19369,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1994.0,,10.0,,5.0,4.0,55.972,160.595
1994,5,25,311240,Cleveland,19813,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1994.0,,5.0,,25.0,,52.825,-169.94400000000002
1994,5,17,357110,Llaima,12069,Confirmed Eruption,"SE side summit crater, upper SW flank",2.0,,,,,,Historical Observations,,1994.0,,8.0,,30.0,,-38.692,-71.729
1994,6,3,264030,Rinjani,16224,Confirmed Eruption,Gunung Barujari,3.0,?,,,,,Historical Observations,,1994.0,,11.0,,21.0,,-8.42,116.47
1995,10,11,282120,Kujusan,17365,Confirmed Eruption,Hosho lava dome (east flank),1.0,,,,,,Historical Observations,,1996.0,,3.0,,24.0,,33.086,131.249
1995,8,15,263340,Raung,16154,Uncertain Eruption,,2.0,?,,,,,,,,,,,,,-8.119,114.056
1995,9,1,355040,Irruputuncu,11828,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,9.0,,26.0,,-20.73,-68.55
1995,9,9,263310,Tengger Caldera,16061,Confirmed Eruption,Bromo,1.0,,,,,,Historical Observations,,1995.0,,12.0,,16.0,15.0,-7.942,112.95
1995,9,12,264030,Rinjani,16225,Uncertain Eruption,,,,,,,,,,,,,,,,-8.42,116.47
1995,9,16,357090,Copahue,12010,Confirmed Eruption,Agrio Crater,2.0,,,,,15.0,Historical Observations,,,,,,,,-37.856,-71.183
1995,9,16,300250,Bezymianny,19370,Confirmed Eruption,,3.0,?,,,<,15.0,Historical Observations,,1995.0,,10.0,?,8.0,,55.972,160.595
1995,10,11,284202,Ruby,18534,Confirmed Eruption,,0.0,,,,?,,Historical Observations,,1995.0,,10.0,,25.0,,15.62,145.57
1995,7,18,360050,Soufriere Hills,12346,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2003.0,,10.0,,8.0,,16.72,-62.18
1995,11,6,345020,Rincon de la Vieja,11105,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,11.0,,13.0,,10.83,-85.324
1995,11,9,267020,Karangetang,16536,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1995.0,,12.0,,17.0,,2.781,125.40700000000001
1995,11,15,312070,Veniaminof,20172,Confirmed Eruption,Western intracaldera cone,1.0,,,,,,Historical Observations,,1995.0,,11.0,?,30.0,,56.17,-159.38
1995,11,21,284130,Fukutoku-Oka-no-Ba,18460,Uncertain Eruption,,0.0,,,,,,,,1997.0,,7.0,,28.0,,24.285,141.481
1995,11,27,242050,Monowai,14713,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,1995.0,,11.0,,30.0,,-25.886999999999997,-177.188
1995,11,28,252140,Rabaul,15097,Confirmed Eruption,Tavurvur,2.0,,,,,,Historical Observations,,2001.0,,9.0,,5.0,4.0,-4.271,152.203
1995,12,1,234000,Boomerang Seamount,14393,Confirmed Eruption,,0.0,,,,,30.0,Uranium-series,,,,,,,,-37.721,77.825
1995,12,23,311360,Shishaldin,20094,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1996.0,,5.0,<,16.0,,54.756,-163.97
1995,10,13,357110,Llaima,12070,Confirmed Eruption,,2.0,?,,,,,Historical Observations,,1995.0,,10.0,>,22.0,,-38.692,-71.729
1995,7,16,373030,Bardarbunga,12889,Uncertain Eruption,Loki-Fögrufjöll (East Loki cauldron),0.0,,,,,15.0,,,,,,,,,64.633,-17.516
1995,2,11,283070,Yakedake,17524,Confirmed Eruption,SE flank (Azusa-gawa),1.0,,,,,,Historical Observations,,1995.0,,2.0,,11.0,,36.227,137.58700000000002
1995,7,2,256010,Tinakula,15204,Confirmed Eruption,,1.0,?,,,,182.0,Historical Observations,,,,,,,,-10.386,165.804
1995,7,5,284080,Sumisujima,18348,Uncertain Eruption,,0.0,,,,,,,,1995.0,,7.0,,7.0,,31.44,140.05100000000002
1995,1,11,241100,Ruapehu,14664,Confirmed Eruption,,3.0,,,,?,,Historical Observations,,1995.0,,11.0,,9.0,,-39.28,175.57
1995,1,12,343100,San Miguel,10864,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1995.0,,4.0,,19.0,,13.434000000000001,-88.26899999999999
1995,1,25,353010,Fernandina,11675,Confirmed Eruption,SW flank,2.0,,,,,,Historical Observations,,1995.0,,4.0,?,8.0,,-0.37,-91.55
1995,1,30,311310,Makushin,19992,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1995.0,,1.0,,30.0,,53.891000000000005,-166.923
1995,3,2,257030,Ambae,15236,Confirmed Eruption,Lake Voui,2.0,,,,,,Historical Observations,,1995.0,,3.0,?,3.0,,-15.389000000000001,167.835
1995,3,3,263310,Tengger Caldera,16060,Confirmed Eruption,Bromo,1.0,,,,,,Historical Observations,,1995.0,,5.0,,26.0,5.0,-7.942,112.95
1995,3,16,263340,Raung,16153,Confirmed Eruption,,1.0,,,,,15.0,Historical Observations,,1995.0,,3.0,,16.0,15.0,-8.119,114.056
1995,1,9,244000,Vailulu'u,14802,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,1995.0,,1.0,,29.0,,-14.215,-169.058
1995,4,15,357120,Villarrica,12173,Confirmed Eruption,,1.0,,,,,5.0,Historical Observations,,1995.0,,6.0,>,2.0,,-39.42,-71.93
1995,4,16,390090,Saunders,13214,Confirmed Eruption,,0.0,,,,?,15.0,Historical Observations,,1998.0,,2.0,>,16.0,15.0,-57.8,-26.483
1995,4,17,312070,Veniaminof,20171,Confirmed Eruption,Western intracaldera cone,1.0,,,,,,Historical Observations,,1995.0,,4.0,,17.0,,56.17,-159.38
1995,5,1,311160,Atka,19751,Uncertain Eruption,,1.0,?,,,,,,,,,,,,,52.331,-174.139
1995,5,29,344070,"Negro, Cerro",10966,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,12.0,,6.0,,12.505999999999998,-86.70200000000001
1995,6,6,243070,Lateiki,14767,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1995.0,,6.0,,23.0,2.0,-19.18,-174.87
1995,6,19,311110,Kanaga,19722,Confirmed Eruption,,2.0,?,,,?,,Historical Observations,,1995.0,,6.0,?,23.0,,51.923,-177.168
1995,4,2,384010,Fogo,13137,Confirmed Eruption,WSW flank of Pico,2.0,,,,,,Historical Observations,,1995.0,,5.0,,26.0,,14.95,-24.35
1995,6,28,241040,White Island,14491,Confirmed Eruption,Wade Crater,1.0,,,,?,,Historical Observations,,1995.0,,6.0,?,29.0,,-37.52,177.18
1996,9,17,311190,Amukta,19789,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1996.0,,9.0,,18.0,,52.5,-171.252
1996,9,14,357120,Villarrica,12178,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1997.0,,8.0,,16.0,15.0,-39.42,-71.93
1996,9,11,312030,Pavlof,20151,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1997.0,,1.0,?,3.0,,55.417,-161.894
1996,8,16,261170,Kerinci,15522,Confirmed Eruption,,1.0,,,,,15.0,Historical Observations,,1996.0,,10.0,?,16.0,15.0,-1.6969999999999998,101.264
1996,9,1,390081,Montagu Island,13202,Uncertain Eruption,,1.0,?,,,,180.0,,,,,,,,,-58.445,-26.374000000000002
1996,8,16,373030,Bardarbunga,12890,Uncertain Eruption,Loki-Fögrufjöll (West Loki cauldron),0.0,,,,,15.0,,,,,,,,,64.633,-17.516
1996,9,20,242050,Monowai,14714,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,1996.0,,9.0,,22.0,,-25.886999999999997,-177.188
1996,9,1,283170,Adatarayama,17913,Confirmed Eruption,Numanotaira,1.0,,,,,,Historical Observations,,1996.0,,9.0,,1.0,,37.647,140.281
1996,9,27,311070,Gareloi,19689,Uncertain Eruption,,1.0,?,,,,,,,,,,,,,51.79,-178.794
1996,12,26,282030,Suwanosejima,16942,Confirmed Eruption,O-take,1.0,,,,,,Historical Observations,,1997.0,,4.0,,17.0,,29.638,129.714
1996,10,1,267020,Karangetang,16537,Confirmed Eruption,,1.0,,,,<,,Historical Observations,,1997.0,,6.0,>,16.0,15.0,2.781,125.40700000000001
1996,10,18,355100,Lascar,11872,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1996.0,,10.0,,18.0,,-23.37,-67.73
1996,11,14,300260,Klyuchevskoy,19473,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1997.0,,3.0,,20.0,12.0,56.056000000000004,160.642
1996,12,1,223020,Nyamuragira,14078,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1996.0,,12.0,>,5.0,,-1.4080000000000001,29.2
1996,12,3,290390,Alaid,18891,Confirmed Eruption,,2.0,,,,,,Historical Observations,,,,,,,,50.861000000000004,155.565
1996,12,5,344100,Masaya,11033,Confirmed Eruption,Santiago,1.0,,,,,,Historical Observations,,1996.0,,12.0,,5.0,,11.985,-86.165
1996,12,16,234011,McDonald Islands,14396,Confirmed Eruption,Northern part of McDonald Island,1.0,?,,,,15.0,Historical Observations,,1997.0,,2.0,,10.0,30.0,-53.03,72.6
1996,8,10,272020,Kanlaon,16746,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1996.0,,8.0,,10.0,,10.412,123.132
1996,12,31,263200,Dieng Volcanic Complex,15790,Confirmed Eruption,Near Padangsari crater,1.0,,,,,,Historical Observations,,1996.0,,12.0,,31.0,,-7.2,109.87899999999999
1996,9,30,373010,Grimsvotn,12840,Confirmed Eruption,Gjálp (fissure N of caldera rim),3.0,?,,,,,Historical Observations,,1996.0,,11.0,,6.0,,64.416,-17.316
1996,7,23,300250,Bezymianny,19371,Confirmed Eruption,,0.0,,,,?,,Historical Observations,,1996.0,,9.0,,1.0,,55.972,160.595
1996,11,21,285070,Akan,18702,Confirmed Eruption,Me-Akan (Ponmachineshiri crater no. 4),1.0,,,,,,Historical Observations,,1996.0,,11.0,,21.0,,43.38399999999999,144.013
1996,7,2,268060,Gamalama,16674,Confirmed Eruption,,2.0,?,,,,182.0,Historical Observations,,,,,,,,0.8,127.33
1996,7,16,262000,Krakatau,15619,Confirmed Eruption,Anak Krakatau,2.0,,,,<,15.0,Historical Observations,,1996.0,,10.0,>,16.0,15.0,-6.102,105.42299999999999
1996,1,2,300130,Karymsky,19186,Confirmed Eruption,New summit crater SW of 1970-82 crater,3.0,,,,,,Historical Observations,,2000.0,,12.0,?,20.0,,54.049,159.44299999999998
1996,1,2,300125,Akademia Nauk,19125,Confirmed Eruption,North margin of Karymsky Lake,3.0,,,,,,Historical Observations,,1996.0,,1.0,,3.0,,53.98,159.45
1996,1,11,284131,Minami-Hiyoshi,18429,Uncertain Eruption,,0.0,,,,,,,,1996.0,,1.0,,12.0,,23.5,141.935
1996,1,22,284080,Sumisujima,18349,Uncertain Eruption,,0.0,,,,,,,,1996.0,,1.0,,22.0,,31.44,140.05100000000002
1996,2,10,282100,Unzendake,17182,Confirmed Eruption,Fugen-dake,2.0,,,,,,Historical Observations,,1996.0,,5.0,,1.0,,32.760999999999996,130.299
1996,2,18,258001,Eastern Gemini Seamount,15356,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1996.0,,2.0,>,22.0,,-20.98,170.28
1996,2,25,332000,Loihi,20732,Confirmed Eruption,,0.0,,,,,30.0,Historical Observations,,1996.0,,8.0,?,9.0,,18.92,-155.27
1996,2,28,331031,North Gorda Ridge Segment,20722,Confirmed Eruption,Near center of North Gorda Ridge segment,0.0,,,,?,,Historical Observations,,1996.0,,3.0,?,15.0,,42.67,-126.78
1996,3,5,285020,Hokkaido-Komagatake,18580,Confirmed Eruption,1929 crater and summit crater fissure,1.0,,,,,,Historical Observations,,1996.0,,3.0,?,12.0,,42.063,140.67700000000002
1996,1,16,357120,Villarrica,12174,Confirmed Eruption,,1.0,,,,,15.0,Historical Observations,,,,,,,,-39.42,-71.93
1996,3,21,241100,Ruapehu,14665,Uncertain Eruption,,0.0,,,,<,,,,,,,,,,-39.28,175.57
1996,3,5,341090,Popocatepetl,10551,Confirmed Eruption,,3.0,,,,,,Historical Observations,,2003.0,,11.0,?,22.0,,19.023,-98.62200000000001
1996,7,2,284170,Pagan,18521,Confirmed Eruption,North Pagan,1.0,,,,,182.0,Historical Observations,,,,,,,,18.13,145.8
1996,6,27,267010,Ruang,16492,Uncertain Eruption,,,,,,,,,,,,,,,,2.3,125.37
1996,7,2,334070,Galapagos Rift,10348,Confirmed Eruption,,0.0,,,6.0,,182.0,Historical Observations,,,,,,,,0.792,-86.15
1996,6,29,311160,Atka,19763,Discredited Eruption,,,,,,,,,,,,,,,,52.331,-174.139
1996,6,16,257040,Ambrym,15295,Confirmed Eruption,"Benbow, Marum, Niri Mbelesu, Mbwelesu",1.0,,,,<,15.0,Historical Observations,,2005.0,,8.0,>,16.0,15.0,-16.25,168.12
1996,6,11,311110,Kanaga,19723,Uncertain Eruption,,1.0,?,,,,,,,,,,,,,51.923,-177.168
1996,5,5,261120,Sorikmarapi,15415,Uncertain Eruption,,,,,,,,,,,,,,,,0.6859999999999999,99.539
1996,4,8,345040,Poas,11188,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1996.0,,4.0,,8.0,,10.2,-84.23299999999999
1996,6,16,241100,Ruapehu,14666,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1996.0,,9.0,,1.0,,-39.28,175.57
1997,9,7,300260,Klyuchevskoy,19474,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1997.0,,9.0,,26.0,,56.056000000000004,160.642
1997,7,15,360101,"Watt, Morne",12374,Confirmed Eruption,NE of Watt Mtn (Valley of Desolation),1.0,,,,,,Historical Observations,,1997.0,,7.0,,15.0,,15.307,-61.305
1997,8,16,373030,Bardarbunga,12891,Uncertain Eruption,Loki-Fögrufjöll (East Loki cauldron),0.0,,,,,15.0,,,,,,,,,64.633,-17.516
1997,8,16,283260,Akita-Yakeyama,18090,Confirmed Eruption,Kare-numa,1.0,,,,,,Historical Observations,,1997.0,,8.0,,16.0,,39.964,140.757
1997,8,23,290390,Alaid,18892,Uncertain Eruption,,,,,,,,,,1997.0,,8.0,,23.0,,50.861000000000004,155.565
1997,10,9,241100,Ruapehu,14667,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1997.0,,10.0,,18.0,,-39.28,175.57
1997,12,5,300250,Bezymianny,19373,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1997.0,,12.0,,6.0,,55.972,160.595
1997,11,18,284130,Fukutoku-Oka-no-Ba,18461,Uncertain Eruption,,0.0,,,,,,,,1998.0,,5.0,,21.0,,24.285,141.481
1997,11,21,284080,Sumisujima,18350,Uncertain Eruption,,0.0,,,,,,,,1997.0,,11.0,,21.0,,31.44,140.05100000000002
1997,11,22,341040,Colima,10475,Confirmed Eruption,1994 crater,3.0,,,,,,Historical Observations,,2011.0,,6.0,,21.0,,19.514,-103.62
1997,12,15,242050,Monowai,14716,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,1998.0,,2.0,?,4.0,,-25.886999999999997,-177.188
1997,12,31,343100,San Miguel,10865,Confirmed Eruption,,1.0,,,,,,Historical Observations,,,,,,,,13.434000000000001,-88.26899999999999
1997,7,2,282060,Kikai,16997,Confirmed Eruption,Iwo-dake,1.0,?,,,,182.0,Historical Observations,,,,,,,,30.793000000000003,130.305
1997,10,29,283090,Niigata-Yakeyama,17550,Confirmed Eruption,Upper east flank,1.0,,,,,,Historical Observations,,1997.0,,12.0,,10.0,,36.921,138.036
1997,7,2,264050,Sangeang Api,16252,Confirmed Eruption,,2.0,?,,,,182.0,Historical Observations,,1999.0,,7.0,,2.0,182.0,-8.2,119.07
1997,5,19,344020,San Cristobal,10886,Confirmed Eruption,,1.0,,,,?,,Historical Observations,,1997.0,,7.0,>,7.0,,12.702,-87.00399999999999
1997,6,3,344100,Masaya,11034,Confirmed Eruption,Santiago,1.0,,,,?,,Historical Observations,,1997.0,,11.0,,17.0,,11.985,-86.165
1997,6,27,382070,Don Joao de Castro Bank,13000,Uncertain Eruption,NW of Don Joao de Castro Bank,0.0,,,,,,,,1997.0,,7.0,?,16.0,15.0,38.23,-26.63
1997,1,16,255060,Kavachi,15174,Confirmed Eruption,,1.0,,,,,,Historical Observations,,1997.0,,1.0,>,17.0,,-8.991,157.97899999999998
1997,2,11,311290,Okmok,19851,Confirmed Eruption,SW part of caldera (Cone A),3.0,,,,,,Historical Observations,,1997.0,,5.0,,19.0,4.0,53.43,-168.13
1997,3,3,311190,Amukta,19790,Confirmed Eruption,,1.0,,,,,,Historical Observations,,,,,,,,52.5,-171.252
1997,3,10,284110,Kita-Ioto,18386,Uncertain Eruption,Funka-Asane,0.0,,,,,,,,1997.0,,3.0,,10.0,,25.424,141.284
1997,3,16,357110,Llaima,12071,Confirmed Eruption,,1.0,,,,?,15.0,Historical Observations,,1997.0,,10.0,?,16.0,15.0,-38.692,-71.729
1997,3,16,352020,Guagua Pichincha,11495,Confirmed Eruption,1981 crater,1.0,,,,,15.0,Historical Observations,,1997.0,,10.0,,18.0,,-0.171,-78.598
1997,3,8,300270,Sheveluch,19586,Confirmed Eruption,,2.0,,,,,,Historical Observations,,1997.0,,4.0,,4.0,,56.653,161.36
1997,4,16,263340,Raung,16155,Confirmed Eruption,,2.0,,,,<,15.0,Historical Observations,,,,,,,,-8.119,114.056
1997,4,18,242050,Monowai,14715,Confirmed Eruption,,0.0,,,,,,Hydrophonic,,1997.0,,4.0,,21.0,,-25.886999999999997,-177.188
1997,5,5,311240,Cleveland,19815,Confirmed Eruption,,2.0,?,,,,,Historical Observations,,1997.0,,5.0,,5.0,,52.825,-169.94400000000002
1997,5,8,300250,Bezymianny,19372,Confirmed Eruption,,3.0,,,,,,Historical Observations,,1997.0,,5.0,?,16.0,,55.972,160.595
